title,gpt_label
The critical race theory in U . S . history,<NEUTRAL>
Im a middle school teacher and see how critical race curriculum is creating racial hostility in school -- Society Child -- Sott . net,<ANTI-CRT>
South Africa The First Country Built on  Critical Race Theory  Officially Implodes,<ANTI-CRT>
Why Critical Race Theory Must Be Banned from All Schools in America,<ANTI-CRT>
Virginia PTA Leader Ousted After Apparently Wishing Death on Anti - Critical Race Theory Parents,<ANTI-CRT>
COLUMN : Gaslighting for critical race theory,<ANTI-CRT>
Va . PTA Staffer Fired for Wishing Death on CRT Opponents – PJ Media,<ANTI-CRT>
Virginia PTA Staffer Wishes Death on CRT Opponents,<DEFENDING CRT>
Letter : Critical Race Theory is already in our schools,<NEUTRAL>
Documentary Of The Week : A Guide To Critical Race Theory,<NEUTRAL>
HCS board asked to take stand on critical race theory,<NEUTRAL>
Virginia PTA official who resigned after  let them die  comment says not aimed at critical race theory protesters,<NEUTRAL>
A Straightforward Primer On Critical Race Theory ( and Why It Matters ) ,<DEFENDING CRT>
Your Opinion : Smokescreen for teaching CRT in JC schools,<ANTI-CRT>
There Is Literally No Defense of Critical Race Theory so Bizarre That Conservative Inc . Will Not Support It,<ANTI-CRT>
High school faculty member approves of Casten defense of CRT,<DEFENDING CRT>
Critical Race Theory should not be banned,<DEFENDING CRT>
GOP lawmakers move to block CRT training in military,<ANTI-CRT>
Poll : Should Critical Race Theory Be Taught In Wyoming Schools ? ,<NEUTRAL>
Author :  Asian Americans showed that critical race theory cannot be true  ,<ANTI-CRT>
HART : Teaching Critical Race Theory devalues a college education even further,<ANTI-CRT>
Virginia PTA official resigns after  let them die  comment in response to Critical Race Theory critics,<NEUTRAL>
The real aim of anti - critical race theory legislation : Silencing the long history of discrimination in the U . S . ,<DEFENDING CRT>
Critical Race Theory : What Is It ? Why Is It Important ? ,<NEUTRAL>
"Critical race theory : While debate rages , racial inequities persist",<DEFENDING CRT>
"U . S . Kids Need 3 Rs , Not Race Theory | RealClearPolitics",<ANTI-CRT>
Alabama Shows Why Schools Need Critical Race Theory,<DEFENDING CRT>
The History of Systemic Racism that CRT Opponents Prefer to Hide | History News Network,<DEFENDING CRT>
Letter to the Editor : Disagree with Wade assessment of CRT,<NEUTRAL>
"Former educator Leo Terrell slams critical race theory , says  school choice is the only way to go  ",<ANTI-CRT>
7 - 19 - 21 critical race theory - congressman grothman,<NEUTRAL>
"Rage machine wants to use  CRT  to whitewash local , national history",<ANTI-CRT>
The Saga of NAACP Leader Who Yelled  Let Them Die  About Opponents of CRT Continues,<ANTI-CRT>
"July 18 letters : Comments on survey , CRT and government spending",<NEUTRAL>
"Helen Raleigh says critical race theory is  Marxist ideology , harmful to Asian - American community",<ANTI-CRT>
Opinion : We cant trust teachers to teach Critical Race Theory without bias,<ANTI-CRT>
"Blackburn , Tuberville send NEA letter asking for additional information on pro - CRT efforts",<ANTI-CRT>
Carson notes silver lining in left hard push of  racist  CRT :  It waking up the nation  ,<ANTI-CRT>
Biden Education Secretary CANCELS grants that require schools teach CRT,<ANTI-CRT>
Critical Race Theory Is a Blatantly Racist Ideology,<ANTI-CRT>
Critical Race Theory  Indoctrination  EXPOSED Within Children Toy Manufacturer Hasbro,<ANTI-CRT>
"  Let Them Die , Top PTA , NAACP Official Says in Tirade About Anti - Critical Race Theory Parents",<ANTI-CRT>
Guest opinion : Critical Race Theory and DeSantis  Willie Horton  strategy,<DEFENDING CRT>
NBC Campaigns for Florida Teen Running for School Board on CRT,<DEFENDING CRT>
Virginia PTA Official Resigns After Saying Opponents Of CRT Should  Die  ,<ANTI-CRT>
"Tucker Carlson Wants to Monitor Classrooms for CRT ; Teacher Says ,  Let Make This Happen  ",<ANTI-CRT>
Hasbro Insider Leaks Internal Critical Race Theory  Indoctrination  Training Given to Employees,<ANTI-CRT>
"Letter : To teach , or not to teach , Critical Race Theory",<NEUTRAL>
"Ann Coulter : Critical race theory is a complex oh , who are we kidding ? ",<ANTI-CRT>
PTA official who resigned after  let them die  comment says not aimed at critical race theory protesters,<NEUTRAL>
Hasbro toy company is pushing Critical Race Theory onto its workers,<ANTI-CRT>
Ben Carson Lashes Out at CRT for Robbing Children of Hope,<ANTI-CRT>
CRT in Chester County : Teachers need to present all sides of history,<DEFENDING CRT>
Dr . Ben Carson : Fighting critical race theory – this is how we stop this blatantly racist ideology,<ANTI-CRT>
Project Veritas exposes Hasbro indoctrinating kids in Critical Race Theory,<ANTI-CRT>
Critical Race Theory Makes it Easier to Manipulate Young Minds,<ANTI-CRT>
"Rep . Donalds says CRT implies he  less than , doesnt need left help to  make me feel better about myself  ",<ANTI-CRT>
Guest opinion : CRT only seeks to dismantle our nation,<ANTI-CRT>
"CRT is  so very effective and so very pernicious , UVM professor says at forum",<ANTI-CRT>
Exclusive CRT Is a  No - Win Situation : Fairfax County Parents Speak Out,<ANTI-CRT>
BEN CARSON : This is How We Stop  Blatantly Racist  Critical Race Theory,<ANTI-CRT>
Will NC schools banning Critical Race Theory lead to  witch hunt of teachers ? | Education,<DEFENDING CRT>
"With school choice , critical race theory wouldnt be a problem",<ANTI-CRT>
Parents advocate against critical race theory being taught in Chatham schools,<ANTI-CRT>
"RIGHT SPEAK : How the Air Force Academy Makes the Disloyal Military Leaders of Tomorrow ; Air Force Chief of Staff Brown Racism Witch Hunt ;  I Teach Critical Race Theories to Our Nation Future Military Leaders , and related stories",<ANTI-CRT>
Project Veritas exposes critical race theory indoctrination at toy company Hasbro -- Society Child -- Sott . net,<ANTI-CRT>
How Nikole Hannah - Jone work ignited the critical race theory war,<NEUTRAL>
Resigned PTA Official Says She Spoke  Ineloquently  With  Let Them Die  Cry at CRT Rally,<ANTI-CRT>
Judicial Watch Sues Defense Department for Records of Critical Race Theory Training at West Point,<NEUTRAL>
Who owns Hasbro ? Insider leaks toy company CRT program that claims kids have racial bias,<ANTI-CRT>
NU athletes oppose proposed resolution condemning critical race theory,<DEFENDING CRT>
Ben Carson : Critical Race Theory Is About Creating Division and Strife That Allows Control,<ANTI-CRT>
Conservatives See a Win in Critical Race Theory Fight at the Federal Level,<ANTI-CRT>
Ben Carson : Critical Race Theory Is About  Dividing People  and  Creating Strife  ,<ANTI-CRT>
Message from the Superintendent : USD 415 does not teach critical race theory,<NEUTRAL>
Top Virginia PTA official resigns over using phrase  let them die  in pushing back against opponents of critical race theory,<DEFENDING CRT>
Hasbro Insider Says CRT Is Being Taught to Kids Through Products,<ANTI-CRT>
"Lawsuit : DOD shutters Air Force Academy oversight board , nixes review of critical race theory",<NEUTRAL>
Republican cynical red - baiting culture war on  Critical Race Theory  – People World,<DEFENDING CRT>
Critical race theory discussions surface across county,<NEUTRAL>
Perry Hooper : Critical race theory has come to Alabama schools through the back door,<ANTI-CRT>
On My Mind : It Been Critical Race Theory All Along,<NEUTRAL>
WATCH LIVE : State legislative committee holds hearing on critical race theory,<NEUTRAL>
Ben Carson : Critical Race Theory Is About Creating Division and Strife,<ANTI-CRT>
South Africa - The first country built on  Critical Race Theory  - officially implodes -- Puppet Masters -- Sott . net,<ANTI-CRT>
"How Rising Inflation Affects Northern California / Critical Race Theory Explained / Summer Movie Scene , Cinema Changes",<NEUTRAL>
Critical Race Enthusiasts Should Learn The Lesson Of  Defund The Police  ,<ANTI-CRT>
Asian Author Debunks Critical Race Theory,<ANTI-CRT>
Critical race enthusiasts should learn the lesson of  defund the police  | American Enterprise Institute,<ANTI-CRT>
Commentary : Attacks on critical race theory reopen old wounds,<DEFENDING CRT>
CDC adopts CRT rhetoric to justify low vaccine rates in rural America,<ANTI-CRT>
Critical Race Theory Banned In Texas History,<NEUTRAL>
She was the only education board member to vote  no  on critical race theory rules . Here how she feels . ,<DEFENDING CRT>
Nick Reed PODCAST : 07 . 19 – Upcoming CRT & Vaccine Events,<NEUTRAL>
OPINION : Critical Race Theory controversy hits critical mass,<NEUTRAL>
GOP senators demand teachers union disclose if it is collecting info on critical race theory opponents,<ANTI-CRT>
Oceanside parents protest mask mandates and critical race theory in schools - ,<ANTI-CRT>
Hasbro whistleblower claims of CRT push through toy packaging ; training says 6 month olds can be racist,<ANTI-CRT>
Sorting Through Critical Race Theory,<NEUTRAL>
Montana Attorney General Provides Legal Basis for Rejecting Critical Race Theory : Activists,<ANTI-CRT>
Alexandria Ocasio - Cortez rails against CRT opposition : Teachers should be  fluent in how to dismantle racism  ,<DEFENDING CRT>
"Governments Have a Right to Ban Critical Race Theory , But It Doesnt Matter If They Do",<ANTI-CRT>
Missouri Republicans Call For Ban On Teaching Critical Race Theory,<NEUTRAL>
Military Institutions Dodge Questions on Critical Race Theory,<NEUTRAL>
Exclusive : Ed Secretary Offers  Bogus Window Dressing  on CRT,<ANTI-CRT>
"Education Secretary backs off tying new federal grants to the teaching of the 1619 Project , critical race theory",<NEUTRAL>
"CNN Hack Lemon Lets AOC Hail CRT , Teaching Babies How to Be  Anti - Racist  ",<ANTI-CRT>
Senators Want Answers on NEA Opposition Research Program Targeting Critical Race Theory Opponents,<ANTI-CRT>
Hoppy Kercheval : Sorting through Critical Race Theory,<NEUTRAL>
Critical race theory deserves a close look,<NEUTRAL>
Education secretary walks back critical race theory preference for federal grants,<NEUTRAL>
"Whistleblower says CRT being pushed at Hasbro game maker , claims 6 - month - olds can be racist",<ANTI-CRT>
How CRT led to Kendi,<NEUTRAL>
"Attorney General Todd Rokita : U . S . Department of Education backs off critical race theory , marking a win for Hoosier families – WBIW",<ANTI-CRT>
Hasbro Critical Race Theory Training Session Teaches Employees that Babies Are Racist,<ANTI-CRT>
Critical race theory taken up at Prince George County Public Schools,<NEUTRAL>
Nick Reed PODCAST : 07 . 20 – Gov . Parson on CRT in MO Schools,<NEUTRAL>
Parker schools will not teach  Critical Race Theory  or 1619 Project | News,<NEUTRAL>
Hasbro Whistleblower Claims Company Is Injecting Critical Race Theory Through its Products,<ANTI-CRT>
Downingtown parents decry Critical Race Theory,<ANTI-CRT>
Watch Berkowitz & Martin address the nation No . 1 Educational Issue : Should Critical Race Theory be taught to all K - 12 students as  The Truth ? Cable / Web,<ANTI-CRT>
"Ed Litton , Southern Baptist  Moderate  Choice to Hush Anti - CRT Fight , Caught in Plagiarism Scandal",<ANTI-CRT>
Critical race theory revisited after legislative hearing in Missouri,<NEUTRAL>
Averill : Stop Critical Race Theory,<ANTI-CRT>
"Meet Patti Menders , A Loudoun Leader Fighting Critical Race Theory",<ANTI-CRT>
Gov . Noem says Democrat promotion of CRT is  all about power  ,<ANTI-CRT>
"Opinions | When opponents decry critical race theory , theyre really fighting against change",<DEFENDING CRT>
"Cecil school board meeting becomes Critical Race Theory , transgender rights debate",<NEUTRAL>
Is Critical Race Theory Too Complex for U . S . Politics ? ,<NEUTRAL>
Federal Education Officials Backpedal on Critical Race Theory in Schools,<ANTI-CRT>
Will NC schools banning critical race theory lead to  witch hunt of teachers ? ,<DEFENDING CRT>
New York Democrat claims  no one teaching  critical race theory during town hall meeting,<DEFENDING CRT>
Critical race theory discussion coming for P - H - M school district,<NEUTRAL>
Parents dont want critical race theory being taught in Chatham schools,<ANTI-CRT>
Resistance still strong over proposed resolution condemning  Critical race theory  ,<DEFENDING CRT>
Guest Commentary : Taking Action Against Critical Race Theory in America Schools The Patriot Post,<ANTI-CRT>
Will NC schools banning critical race theory lead to  witch hunt of teachers ? | National,<DEFENDING CRT>
Ocasio - Cortez : Critical Race Theory Is GOP Using  White Supremacist Core Logic  to Reanimate Fear,<DEFENDING CRT>
Newport - Mesa Unified officials hold off on anti - bias training as some decry critical race theory,<NEUTRAL>
"Trussville BOE presents budget , discusses COVID and Critical Race Theory",<NEUTRAL>
Some Nebraska athletes oppose critical race theory proposal,<NEUTRAL>
WCPS to start school year without mask mandate ; school board hears criticism of CRT,<NEUTRAL>
Never forget teachers unions fought to keep schools closed and now fight for critical race theory,<ANTI-CRT>
"Campbell school officials say CRT not taught , and policies wont change regarding transgender students",<NEUTRAL>
Opponents of  critical race theory  urge Missouri lawmakers to take action,<ANTI-CRT>
"Critical Race Theory Is Divisive , Stupid & Absurd",<ANTI-CRT>
  Ed - Exit  To Protect Your Kids from Critical Race Theory,<ANTI-CRT>
Blackburn must be replaced over inflammatory CRT statements,<DEFENDING CRT>
Biden backs down on Marxist critical race theory for the moment,<ANTI-CRT>
Department of Education wisely retreats from critical race theory,<ANTI-CRT>
S . D . Gov . Noem says Democrat promotion of critical race theory  all about power  ,<ANTI-CRT>
Attacks on Critical Race Theory Reopen Old Wounds,<DEFENDING CRT>
